Time,R1C1,R2C1,R3C1,R4C1,R5C1,R6C1,R1C2,R2C2,R3C2,R4C2,R5C2,R6C2,R1C3,R2C3,R3C3,R4C3,R5C3,R6C3,R1C4,R2C4,R3C4,R4C4,R5C4,R6C4,R1C5,R2C5,R3C5,R4C5,R5C5,R6C5,R1C6,R2C6,R3C6,R4C6,R5C6,R6C6
2024-05-06 00:58:45,2879,3135,2735,3115,3103,2671,3191,2788,3110,3111,3103,2697,2879,3125,2742,3111,2679,3101,2879,3127,3110,3109,2679,3095,3187,2786,3107,3107,2678,3099,3189,2791,3099,3102,2679,3098
2024-05-06 08:56:36,2871,3127,2731,3107,3099,2670,3187,2783,3107,3107,3101,2679,2875,3122,2735,3105,2675,3095,3013,3123,3102,3103,2677,3093,3184,2779,3103,3103,2674,3095,3180,2963,2741,3103,2674,3095
